"tabel";"gecheckt";"regel";"sub";"sql";"regel_oud";"sub_oud";"sql_oud";"nieuw";"volgnr";"opmerking";"linkveld";"toegevoegd_20190424";"gewijzigd_20190424";"toegevoegd_20190510";"gewijzigd_20190510"
"M";1;"4351";0;"UPDATE _tbl_HS_Opnamen_Grasland_G INNER JOIN _tbl_HS_Opnamen_Grasland ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True
WHERE ((([_tbl_HS_Opnamen_Grasland].[6430_eutro_bedekking])>50)) OR ((([_tbl_HS_Opnamen_Grasland].KruidlaagBedekkingSom_Vast)>0) AND (([6430_eutro_bedekking]/[KruidlaagBedekkingSom_Vast])>0.5))";;;;1;1202;;433;0;0;0;0
"M";1;"4352";0;"UPDATE _tbl_HS_Opnamen_Grasland_G INNER JOIN _tbl_HS_Opnamen_Grasland ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True
WHERE ((([_tbl_HS_Opnamen_Grasland].[6430_ruderaal_bedekking])>30)) OR ((([_tbl_HS_Opnamen_Grasland].KruidlaagBedekkingSom_Vast)>0) AND (([6430_ruderaal_bedekking]/[KruidlaagBedekkingSom_Vast])>0.3))";;;;1;1203;;434;0;0;0;0
"M";1;"4353";0;"UPDATE _tbl_HS_Opnamen_Grasland_G INNER JOIN _tbl_HS_Opnamen_Grasland ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True
WHERE ((([_tbl_HS_Opnamen_Grasland].[6430_verdroging_bedekking])>30)) OR ((([_tbl_HS_Opnamen_Grasland].KruidlaagBedekkingSom_Vast)>0) AND (([6430_verdroging_bedekking]/[KruidlaagBedekkingSom_Vast])>0.3));";;;;1;1204;;435;0;0;0;0
"M";1;"4354";0;"UPDATE _tbl_HS_Opnamen_Grasland_G INNER JOIN _tbl_HS_Opnamen_Grasland ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True
WHERE ((([_tbl_HS_Opnamen_Grasland].invasief_bedekking)>1))";;;;1;1205;;436;0;0;0;0
"M";1;"4355";0;"UPDATE _tbl_HS_Opnamen_Grasland_G INNER JOIN _tbl_HS_Opnamen_Grasland ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True
WHERE ((([_tbl_HS_Opnamen_Grasland].[6430_rus_bedekking])>30)) OR ((([_tbl_HS_Opnamen_Grasland].KruidlaagBedekkingSom_Vast)>0) AND (([6430_rus_bedekking]/[KruidlaagBedekkingSom_Vast])>0.3))";;;;1;1206;;437;0;0;0;0
"M";1;"440";0;"UPDATE _tbl_HS_Opnamen_Grasland_G INNER JOIN _tbl_HS_Opnamen_Grasland ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True
WHERE ((([_tbl_HS_Opnamen_Grasland].natteruigte_bedekking)<30)) OR ((([_tbl_HS_Opnamen_Grasland].KruidlaagBedekkingSom_Vast)>0) AND (([natteruigte_bedekking]/[KruidlaagBedekkingSom_Vast])<0.3))";;;;1;1207;;439;0;0;0;0
"M";1;"445";0;"SELECT SPECSYNO.SPECIESNAM AS ruigte_moeras INTO t1
FROM SPECSYNO INNER JOIN tbl_LSVI3_soorten ON SPECSYNO.SPECIESNAM = tbl_LSVI3_soorten.WetNaam
WHERE (((tbl_LSVI3_soorten.SoortenlijstNr) Between 652 And 665))
GROUP BY SPECSYNO.SPECIESNAM";;;;1;1208;;440;0;0;0;0
"M";1;"445";1;"SELECT tbl_BasisDataset_RBB.RecordingGivid, Sum(tbl_BasisDataset_RBB.Percentage) AS OppRuigteMoeras INTO t2
FROM tbl_BasisDataset_RBB INNER JOIN t1 ON tbl_BasisDataset_RBB.SPECIESNAM = t1.ruigte_moeras
GROUP BY tbl_BasisDataset_RBB.RecordingGivid";;;;1;1209;;440;0;0;0;0
"M";1;"445";2;"UPDATE (_tbl_HS_Opnamen_Grasland_G INNER JOIN _tbl_HS_Opnamen_Grasland ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid) INNER JOIN t2 ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = t2.RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True
WHERE (((t2.OppRuigteMoeras)>=50)) OR ((([_tbl_HS_Opnamen_Grasland].KruidlaagBedekkingSom_Vast)>0) AND (([OppRuigteMoeras]/[KruidlaagBedekkingSom_Vast])>=0.5))";;;;1;1210;;440;0;0;0;0
"M";1;"450";0;"SELECT tbl_BasisDataset_RBB.RecordingGivid, Sum(tbl_BasisDataset_RBB.Percentage) AS OppGras_min3spec INTO t1
FROM tbl_BasisDataset_RBB INNER JOIN SPECSYNO ON tbl_BasisDataset_RBB.SPECIESNAM = SPECSYNO.ORIGINALNA
WHERE (((SPECSYNO.IsEenGras)=True) AND (Not (SPECSYNO.SpeciesZonderAuteur)=""Phragmites australis"" And Not (SPECSYNO.SpeciesZonderAuteur)=""Phalaris arundinacea"" And Not (SPECSYNO.SpeciesZonderAuteur)=""Glyceria maxima""))
GROUP BY tbl_BasisDataset_RBB.RecordingGivid";;;;1;1211;;441;0;0;0;0
"M";1;"450";1;"UPDATE (_tbl_HS_Opnamen_Grasland_G LEFT JOIN t1 ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = t1.RecordingGivid) INNER JOIN _tbl_HS_Opnamen_Grasland ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True
WHERE (((Nz([AfstandTotWaterloop_vast],0))<=15) AND ((Nz([OppGras_min3spec]))<30)) OR (((Nz([AfstandTotWaterloop_vast],0))<=15) AND (([_tbl_HS_Opnamen_Grasland].KruidlaagBedekkingSom_Vast)>0) AND ((Nz([OppGras_min3spec])/[KruidlaagBedekkingSom_Vast])<0.3))";;;;1;1212;;441;0;0;0;0
"M";1;"4511";0;"UPDATE _tbl_HS_Opnamen_Grasland_G INNER JOIN _tbl_HS_Opnamen_Grasland ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True
WHERE ((([_tbl_HS_Opnamen_Grasland].invasief_bedekking)>=1))";;;;1;1213;;442;0;0;0;0
"M";1;"4512";0;"SELECT tbl_BasisDataset_RBB.RecordingGivid, Sum(tbl_BasisDataset_RBB.Percentage) AS Opp6430Ruig INTO t1
FROM (tbl_BasisDataset_RBB INNER JOIN SPECSYNO ON tbl_BasisDataset_RBB.SPECIESNAM = SPECSYNO.ORIGINALNA) INNER JOIN tbl_LSVI3_soorten ON SPECSYNO.SPECIESNAM = tbl_LSVI3_soorten.WetNaam
WHERE (((tbl_LSVI3_soorten.SoortenlijstNr)=676))
GROUP BY tbl_BasisDataset_RBB.RecordingGivid";;;;1;1214;;443;0;0;0;0
"M";1;"4512";1;"UPDATE (_tbl_HS_Opnamen_Grasland_G INNER JOIN t1 ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = t1.RecordingGivid) INNER JOIN _tbl_HS_Opnamen_Grasland ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True
WHERE (((t1.Opp6430Ruig)>30)) OR ((([_tbl_HS_Opnamen_Grasland].KruidlaagBedekkingSom_Vast)>0) AND (([Opp6430Ruig]/[KruidlaagBedekkingSom_Vast])>0.3))";;;;1;1215;;443;0;0;0;0
"M";1;"4521";0;"UPDATE _tbl_HS_Opnamen_Grasland_G INNER JOIN _tbl_HS_Opnamen_Grasland ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True
WHERE ((([_tbl_HS_Opnamen_Grasland].[6430_eutro_bedekking])>50)) OR ((([_tbl_HS_Opnamen_Grasland].KruidlaagBedekkingSom_Vast)>0) AND (([6430_eutro_bedekking]/[KruidlaagBedekkingSom_Vast])>0.5))";;;;1;1216;;445;0;0;0;0
"M";1;"4522";0;"UPDATE _tbl_HS_Opnamen_Grasland_G INNER JOIN _tbl_HS_Opnamen_Grasland ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True
WHERE ((([_tbl_HS_Opnamen_Grasland].[6430_ruderaal_bedekking])>30)) OR ((([_tbl_HS_Opnamen_Grasland].KruidlaagBedekkingSom_Vast)>0) AND (([6430_ruderaal_bedekking]/[KruidlaagBedekkingSom_Vast])>0.3))";;;;1;1217;;446;0;0;0;0
"M";1;"4523";0;"UPDATE _tbl_HS_Opnamen_Grasland_G INNER JOIN _tbl_HS_Opnamen_Grasland ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True
WHERE ((([_tbl_HS_Opnamen_Grasland].[6430_verdroging_bedekking])>30)) OR ((([_tbl_HS_Opnamen_Grasland].KruidlaagBedekkingSom_Vast)>0) AND (([6430_verdroging_bedekking]/[KruidlaagBedekkingSom_Vast])>0.3));";;;;1;1218;;447;0;0;0;0
"M";1;"4524";0;"UPDATE _tbl_HS_Opnamen_Grasland_G INNER JOIN _tbl_HS_Opnamen_Grasland ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True
WHERE ((([_tbl_HS_Opnamen_Grasland].invasief_bedekking)>1))";;;;1;1219;;448;0;0;0;0
"M";1;"4525";0;"UPDATE _tbl_HS_Opnamen_Grasland_G INNER JOIN _tbl_HS_Opnamen_Grasland ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True
WHERE ((([_tbl_HS_Opnamen_Grasland].[6430_rus_bedekking])>30)) OR ((([_tbl_HS_Opnamen_Grasland].KruidlaagBedekkingSom_Vast)>0) AND (([6430_rus_bedekking]/[KruidlaagBedekkingSom_Vast])>0.3))";;;;1;1220;;449;0;0;0;0
"M";1;"600";0;"SELECT SPECSYNO.SPECIESNAM AS zuurlaagveen_water INTO t1
FROM SPECSYNO LEFT JOIN tbl_LSVI3_soorten ON SPECSYNO.SPECIESNAM = tbl_LSVI3_soorten.WetNaam
WHERE (((tbl_LSVI3_soorten.SoortenlijstNr)=654 Or (tbl_LSVI3_soorten.SoortenlijstNr)=655 Or (tbl_LSVI3_soorten.SoortenlijstNr)=656 Or (tbl_LSVI3_soorten.SoortenlijstNr)=657 Or (tbl_LSVI3_soorten.SoortenlijstNr)=659)) OR (((SPECSYNO.F_getal)>=11))
GROUP BY SPECSYNO.SPECIESNAM";;;;1;1221;;451;0;0;0;0
"M";1;"600";1;"SELECT tbl_BasisDataset_RBB.RecordingGivid, Sum(tbl_BasisDataset_RBB.Percentage) AS OppZuurlaagveen_water INTO t2
FROM (tbl_BasisDataset_RBB INNER JOIN SPECSYNO ON tbl_BasisDataset_RBB.SPECIESNAM = SPECSYNO.ORIGINALNA) INNER JOIN t1 ON SPECSYNO.SPECIESNAM = t1.zuurlaagveen_water
GROUP BY tbl_BasisDataset_RBB.RecordingGivid";;;;1;1222;;451;0;0;0;0
"M";1;"600";2;"SELECT SPECSYNO.SPECIESNAM AS rbbms_diff INTO t3
FROM SPECSYNO LEFT JOIN tbl_LSVI3_soorten ON SPECSYNO.SPECIESNAM = tbl_LSVI3_soorten.WetNaam
WHERE (((tbl_LSVI3_soorten.SoortenlijstNr)=606 Or (tbl_LSVI3_soorten.SoortenlijstNr)=664 Or (tbl_LSVI3_soorten.SoortenlijstNr)=656)) OR (((SPECSYNO.F_getal)>=10) AND ((SPECSYNO.IsEenGras)=True))
GROUP BY SPECSYNO.SPECIESNAM
HAVING (((SPECSYNO.SPECIESNAM) Not Like ""molinia*"" And (SPECSYNO.SPECIESNAM) Not Like ""phragmites*""))";;;;1;1223;;451;0;0;0;0
"M";1;"600";3;"SELECT tbl_BasisDataset_RBB.RecordingGivid, Sum(tbl_BasisDataset_RBB.Percentage) AS OppRbbms_diff INTO t4
FROM (tbl_BasisDataset_RBB INNER JOIN SPECSYNO ON tbl_BasisDataset_RBB.SPECIESNAM = SPECSYNO.ORIGINALNA) INNER JOIN t3 ON SPECSYNO.SPECIESNAM = t3.rbbms_diff
GROUP BY tbl_BasisDataset_RBB.RecordingGivid";;;;1;1224;;451;0;0;0;0
"M";1;"600";4;"UPDATE ((_tbl_HS_Opnamen_Grasland_G INNER JOIN _tbl_HS_Opnamen_Grasland ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid) INNER JOIN t2 ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = t2.RecordingGivid) LEFT JOIN t4 ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = t4.RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True
WHERE (((t2.OppZuurlaagveen_water)>=Nz([OppRbbms_diff])))";;;;1;1225;;451;0;0;0;0
"M";1;"6111";0;"UPDATE _tbl_HS_Opnamen_Grasland_G INNER JOIN _tbl_HS_Opnamen_Grasland ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True
WHERE ((([_tbl_HS_Opnamen_Grasland].invasief_bedekking)>=1))";;;;1;1226;;452;0;0;0;0
"M";1;"6112";0;"UPDATE _tbl_HS_Opnamen_Grasland_G INNER JOIN _tbl_HS_Opnamen_Grasland ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True
WHERE ((([_tbl_HS_Opnamen_Grasland].[7140_eutro_bedekking])>10))";;;;1;1227;;453;0;0;0;0
"M";1;"6113";0;"UPDATE _tbl_HS_Opnamen_Grasland_G INNER JOIN _tbl_HS_Opnamen_Grasland ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True
WHERE ((([_tbl_HS_Opnamen_Grasland].[7140_vergrassing_bedekking])>30))";;;;1;1228;;454;0;0;0;0
"M";1;"6114";0;"UPDATE _tbl_HS_Opnamen_Grasland_G INNER JOIN _tbl_HS_Opnamen_Grasland ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True
WHERE ((([_tbl_HS_Opnamen_Grasland].[7140_ruig_bedekking])>30))";;;;1;1229;;455;0;0;0;0
"M";1;"620";0;"SELECT tbl_BasisDataset_RBB.RecordingGivid, Sum(tbl_BasisDataset_RBB.Percentage) AS OppHolpijp INTO t1
FROM tbl_BasisDataset_RBB INNER JOIN SPECSYNO ON tbl_BasisDataset_RBB.SPECIESNAM = SPECSYNO.ORIGINALNA
WHERE (((SPECSYNO.SpeciesZonderAuteur)=""Equisetum fluviatile""))
GROUP BY tbl_BasisDataset_RBB.RecordingGivid";;;;1;1230;;457;0;0;0;0
"M";1;"620";1;"UPDATE (_tbl_HS_Opnamen_Grasland_G LEFT JOIN t1 ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = t1.RecordingGivid) INNER JOIN _tbl_HS_Opnamen_Grasland ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True
WHERE ((([_tbl_HS_Opnamen_Grasland].Fgetal)>=9) AND ((t1.OppHolpijp)>=50)) OR ((([_tbl_HS_Opnamen_Grasland].Fgetal)>=9) AND (([_tbl_HS_Opnamen_Grasland].KruidlaagBedekkingSom_Vast)>0) AND (([OppHolpijp]/[KruidlaagBedekkingSom_Vast])>=0.5));";;;;1;1231;;457;0;0;0;0
"M";1;"6211";0;"UPDATE _tbl_HS_Opnamen_Grasland_G INNER JOIN _tbl_HS_Opnamen_Grasland ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True
WHERE ((([_tbl_HS_Opnamen_Grasland].invasief_bedekking)>=1))";;;;1;1232;;458;0;0;0;0
"M";1;"6212";0;"UPDATE _tbl_HS_Opnamen_Grasland_G INNER JOIN _tbl_HS_Opnamen_Grasland ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True
WHERE ((([_tbl_HS_Opnamen_Grasland].[7140_eutro_bedekking])>10))";;;;1;1233;;459;0;0;0;0
"M";1;"6213";0;"UPDATE _tbl_HS_Opnamen_Grasland_G INNER JOIN _tbl_HS_Opnamen_Grasland ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True
WHERE ((([_tbl_HS_Opnamen_Grasland].[7140_vergrassing_bedekking])>30))";;;;1;1234;;460;0;0;0;0
"M";1;"6214";0;"UPDATE _tbl_HS_Opnamen_Grasland_G INNER JOIN _tbl_HS_Opnamen_Grasland ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True
WHERE ((([7140_ruig_bedekking]+[BosBedekking])>30))";;;;1;1235;;461;0;0;0;0
"M";1;"625";0;"UPDATE _tbl_HS_Opnamen_Grasland_G INNER JOIN _tbl_HS_Opnamen_Grasland ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True
WHERE ((([zuurlaagv_sleutel_bedekking]+[zuurlaagv_begel_bedekking])>=10))";;;;1;1236;;467;0;0;0;0
"M";1;"6261";0;"UPDATE _tbl_HS_Opnamen_Grasland_G INNER JOIN _tbl_HS_Opnamen_Grasland ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True
WHERE ((([_tbl_HS_Opnamen_Grasland].invasief_bedekking)>=1))";;;;1;1237;;470;0;0;0;0
"M";1;"6262";0;"UPDATE _tbl_HS_Opnamen_Grasland_G INNER JOIN _tbl_HS_Opnamen_Grasland ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True
WHERE ((([_tbl_HS_Opnamen_Grasland].ms_eutro_bedekking)>30))";;;;1;1238;;471;0;0;0;0
"M";1;"6263";0;"UPDATE _tbl_HS_Opnamen_Grasland_G INNER JOIN _tbl_HS_Opnamen_Grasland ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True
WHERE ((([_tbl_HS_Opnamen_Grasland].ms_vergrassing_bedekking)>30))";;;;1;1239;;472;0;0;0;0
"M";1;"6264";0;"UPDATE _tbl_HS_Opnamen_Grasland_G INNER JOIN _tbl_HS_Opnamen_Grasland ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True
WHERE ((([ms_ruig_bedekking]+[BosBedekking])>30))";;;;1;1240;;473;0;0;0;0
"M";1;"700";0;"SELECT tbl_BasisDataset_RBB.RecordingGivid, Sum(tbl_BasisDataset_RBB.Percentage) AS OppNietRus INTO t1
FROM tbl_BasisDataset_RBB INNER JOIN SPECSYNO ON tbl_BasisDataset_RBB.SPECIESNAM = SPECSYNO.ORIGINALNA
WHERE (((SPECSYNO.F_getal)>0) AND (Not (SPECSYNO.SpeciesZonderAuteur)=""juncus effusus"" And Not (SPECSYNO.SpeciesZonderAuteur)=""juncus inflexus"" And Not (SPECSYNO.SpeciesZonderAuteur)=""juncus conglomeratus""))
GROUP BY tbl_BasisDataset_RBB.RecordingGivid";;;;1;1241;;475;0;0;0;0
"M";1;"700";1;"SELECT tbl_BasisDataset_RBB.RecordingGivid, Sum([Percentage]*[F_getal]) AS PercF INTO t2
FROM tbl_BasisDataset_RBB INNER JOIN SPECSYNO ON tbl_BasisDataset_RBB.SPECIESNAM = SPECSYNO.ORIGINALNA
WHERE ((Not (SPECSYNO.SpeciesZonderAuteur)=""juncus effusus"" And Not (SPECSYNO.SpeciesZonderAuteur)=""juncus inflexus"" And Not (SPECSYNO.SpeciesZonderAuteur)=""juncus conglomeratus""))
GROUP BY tbl_BasisDataset_RBB.RecordingGivid";;;;1;1242;;475;0;0;0;0
"M";1;"700";2;"UPDATE ((_tbl_HS_Opnamen_Grasland_G INNER JOIN _tbl_HS_Opnamen_Grasland ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid) INNER JOIN t1 ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = t1.RecordingGivid) INNER JOIN t2 ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = t2.RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True
WHERE ((([PercF]/[OppNietRus])>8.5))";;;;1;1243;;475;0;0;0;0
"O";1;"001";0;"UPDATE _tbl_HS_Opnamen_Grasland_G INNER JOIN _tbl_HS_Opnamen_Grasland ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True
WHERE ((([_tbl_HS_Opnamen_Grasland].IsUrbaan_vast)=True))";"001";0;"UPDATE _tbl_HS_Opnamen_Grasland_G INNER JOIN _tbl_HS_Opnamen_Grasland ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True
WHERE ((([_tbl_HS_Opnamen_Grasland].IsUrbaan_vast)=True))";0;804;;288;0;0;0;0
"O";1;"020";0;"UPDATE _tbl_HS_Opnamen_Grasland_G INNER JOIN _tbl_HS_Opnamen_Grasland ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True
WHERE ((([_tbl_HS_Opnamen_Grasland].IsAkker_vast)=True))";"001";0;"UPDATE _tbl_HS_Opnamen_Grasland_G INNER JOIN _tbl_HS_Opnamen_Grasland ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True
WHERE ((([_tbl_HS_Opnamen_Grasland].IsAkker_vast)=True))";0;805;;289;0;0;0;0
"O";1;"030";0;"UPDATE _tbl_HS_Opnamen_Grasland_G INNER JOIN _tbl_HS_Opnamen_Grasland ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True
WHERE ((([_tbl_HS_Opnamen_Grasland].IsMarien_vast)=True))";"001";0;"UPDATE _tbl_HS_Opnamen_Grasland_G INNER JOIN _tbl_HS_Opnamen_Grasland ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True
WHERE ((([_tbl_HS_Opnamen_Grasland].IsMarien_vast)=True))";0;806;;290;0;0;0;0
"O";1;"040";0;"UPDATE _tbl_HS_Opnamen_Grasland_G INNER JOIN _tbl_HS_Opnamen_Grasland ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True
WHERE ((([_tbl_HS_Opnamen_Grasland].IsStrandDuin_vast)=True))";"001";0;"UPDATE _tbl_HS_Opnamen_Grasland_G INNER JOIN _tbl_HS_Opnamen_Grasland ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True
WHERE ((([_tbl_HS_Opnamen_Grasland].IsStrandDuin_vast)=True))";0;807;;291;0;0;0;0
"O";1;"050";0;"UPDATE _tbl_HS_Opnamen_Grasland_G INNER JOIN _tbl_HS_Opnamen_Grasland ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid SET [_tbl_HS_Opnamen_Grasland_G].Regel050_Water = True
WHERE ((([_tbl_HS_Opnamen_Grasland].IsWater_vast)=True)) OR ((([_tbl_HS_Opnamen_Grasland].waterpl_bedekking)>=70)) OR ((([_tbl_HS_Opnamen_Grasland].KruidlaagBedekkingSom_Vast)>0) AND (([waterpl_bedekking]/[KruidlaagBedekkingSom_vast])>=0.7))";"001";0;"UPDATE _tbl_HS_Opnamen_Grasland_G INNER JOIN _tbl_HS_Opnamen_Grasland ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True
WHERE ((([_tbl_HS_Opnamen_Grasland].IsWater_vast)=True))";0;808;;292;0;0;0;0
